"ANO","MES","DIA","HORA","6","7","8","9","10","12","14"
2015,2,15,20,0.4,14,54,NA,NA,75,31.4
2015,2,15,21,0.3,17,59,NA,NA,85,27.09
2015,2,15,22,0.3,24,51,NA,NA,88,34.86
2015,2,15,23,0.2,6,24,NA,NA,33,52.94
2015,2,15,24,0.2,6,21,NA,NA,30,55.34
2015,2,16,1,0.2,3,15,NA,NA,20,58.38
2015,2,16,2,0.2,3,17,NA,NA,22,54.64
2015,2,16,3,0.2,3,13,NA,NA,17,58.95
2015,2,16,4,0.2,3,9,NA,NA,14,65.13
2015,2,16,5,0.2,3,11,NA,NA,15,61.93
2015,2,16,6,0.2,7,26,NA,NA,36,45.55
2015,2,16,7,0.2,7,28,NA,NA,38,46.61
2015,2,16,8,0.3,27,58,NA,NA,100,22.75
2015,2,16,9,0.4,51,70,NA,NA,149,15.19
2015,2,16,10,0.4,50,64,NA,NA,140,22.95
2015,2,16,11,0.3,43,54,NA,NA,119,31.97
2015,2,16,12,0.3,35,42,NA,NA,95,43.35
2015,2,16,13,0.3,19,30,NA,NA,60,57.23
2015,2,16,14,0.2,14,28,NA,NA,49,58.12
2015,2,16,15,0.3,13,23,NA,NA,44,62.62
2015,2,16,16,0.2,14,26,NA,NA,48,62.64
2015,2,16,17,0.3,20,32,NA,NA,62,59.87
2015,2,16,18,0.3,17,35,NA,NA,61,55.42
2015,2,16,19,0.3,18,54,NA,NA,81,38.59
2015,2,16,20,0.4,19,63,NA,NA,93,29.25
2015,2,16,21,0.4,23,68,NA,NA,103,24.16
2015,2,16,22,0.3,19,66,NA,NA,95,23.56
2015,2,16,23,0.4,20,72,NA,NA,102,16.31
2015,2,16,24,0.3,14,57,NA,NA,78,30.12
2015,2,17,1,0.2,3,21,NA,NA,26,60.53
2015,2,17,2,0.2,3,13,NA,NA,18,74.68
2015,2,17,3,0.2,2,9,NA,NA,12,84.69
2015,2,17,4,0.2,3,8,NA,NA,13,87.51
2015,2,17,5,0.2,6,12,NA,NA,21,80.07
2015,2,17,6,0.2,4,14,NA,NA,20,77.92
2015,2,17,7,0.2,12,29,NA,NA,47,65.52
2015,2,17,8,0.3,31,56,NA,NA,103,45.58
2015,2,17,9,0.4,42,72,NA,NA,137,32.45
2015,2,17,10,0.4,79,63,NA,NA,183,37.57
2015,2,17,11,0.3,37,48,NA,NA,104,55.18
2015,2,17,12,0.3,27,39,NA,NA,80,60.7
2015,2,17,13,0.3,28,38,NA,NA,81,63.33
2015,2,17,14,0.3,26,35,NA,NA,75,65.9
2015,2,17,15,0.3,28,38,NA,NA,81,65.31
2015,2,17,16,0.3,25,38,NA,NA,75,65.78
2015,2,17,17,0.3,26,43,NA,NA,83,60.64
2015,2,17,18,0.3,30,52,NA,NA,99,49.9
2015,2,17,19,0.4,39,67,NA,NA,126,35.18
2015,2,17,20,0.4,36,61,NA,NA,116,40.14
2015,2,17,21,0.4,29,55,NA,NA,99,40.71
2015,2,17,22,0.4,26,58,NA,NA,98,32.94
2015,2,17,23,0.3,19,48,NA,NA,78,37.09
2015,2,17,24,0.2,8,26,NA,NA,39,59.05
2015,2,18,1,0.2,5,18,NA,NA,25,66.77
2015,2,18,2,0.2,3,13,NA,NA,18,73.17
2015,2,18,3,0.2,3,10,NA,NA,14,77.51
2015,2,18,4,0.2,4,11,NA,NA,17,75.31
2015,2,18,5,0.2,2,10,NA,NA,13,76.5
2015,2,18,6,0.2,3,17,NA,NA,22,67.84
2015,2,18,7,0.2,15,38,NA,NA,60,51.78
2015,2,18,8,0.3,35,62,NA,NA,116,33.12
2015,2,18,9,0.4,51,73,NA,NA,152,25.26
2015,2,18,10,0.4,50,71,NA,NA,148,26.92
2015,2,18,11,0.3,32,57,NA,NA,105,36.91
2015,2,18,12,0.4,43,59,NA,NA,125,38.14
2015,2,18,13,0.4,41,55,NA,NA,117,40.37
2015,2,18,14,0.4,46,59,NA,NA,129,39.41
2015,2,18,15,0.4,44,54,NA,NA,121,43.04
2015,2,18,16,0.4,36,50,NA,NA,106,48.68
2015,2,18,17,0.4,37,52,NA,NA,108,51.24
2015,2,18,18,0.4,41,66,NA,NA,129,41.62
2015,2,18,19,0.5,50,84,NA,NA,160,25.86
2015,2,18,20,0.6,88,106,NA,NA,241,11.02
2015,2,18,21,0.5,54,89,NA,NA,171,16.36
2015,2,18,22,0.5,44,82,NA,NA,150,16.55
2015,2,18,23,0.4,35,68,NA,NA,121,19.65
2015,2,18,24,0.5,69,83,NA,NA,189,9.8
2015,2,19,1,0.5,49,82,NA,NA,157,10.03
2015,2,19,2,0.4,28,72,NA,NA,115,12.63
2015,2,19,3,0.4,22,62,NA,NA,95,11.77
2015,2,19,4,0.3,17,48,NA,NA,74,15.01
2015,2,19,5,0.4,23,49,NA,NA,85,10.15
2015,2,19,6,0.5,54,56,NA,NA,138,6.99
2015,2,19,7,0.5,66,60,NA,NA,160,8.15
2015,2,19,8,0.7,120,77,NA,NA,261,6.8
2015,2,19,9,0.7,150,84,NA,NA,314,7.1
2015,2,19,10,0.7,162,89,NA,NA,338,9.62
2015,2,19,11,0.6,113,81,NA,NA,255,17.1
2015,2,19,12,0.5,60,64,NA,NA,156,28.09
2015,2,19,13,0.4,46,58,NA,NA,128,40.94
2015,2,19,14,0.3,30,46,NA,NA,92,57.17
2015,2,19,15,0.3,37,50,NA,NA,107,60.51
2015,2,19,16,0.3,24,43,NA,NA,80,66.48
2015,2,19,17,0.3,32,50,NA,NA,99,64.28
2015,2,19,18,0.3,118,82,NA,NA,264,55.1
2015,2,19,19,0.4,54,101,NA,NA,184,30.87
2015,2,19,20,1,194,152,NA,NA,450,7.34
2015,2,19,21,1,216,158,NA,NA,489,6.75
2015,2,19,22,0.8,157,143,NA,NA,383,6.71
2015,2,19,23,0.7,145,137,NA,NA,359,6.57
2015,2,19,24,0.4,34,83,NA,NA,135,18.82
2015,2,20,1,0.5,30,83,NA,NA,130,12.88
2015,2,20,2,0.5,44,83,NA,NA,151,6.94
2015,2,20,3,0.5,52,79,NA,NA,159,6.29
2015,2,20,4,0.5,40,71,NA,NA,132,6.38
2015,2,20,5,0.5,40,64,NA,NA,126,6.44
2015,2,20,6,0.5,56,62,NA,NA,147,8.03
2015,2,20,7,0.6,70,61,NA,NA,167,6.6
2015,2,20,8,0.7,129,80,NA,NA,277,6.5
2015,2,20,9,0.9,193,94,NA,NA,390,7.34
2015,2,20,10,0.8,168,90,NA,NA,348,9.68
2015,2,20,11,0.8,172,102,NA,NA,366,12.27
2015,2,20,12,0.5,73,87,NA,NA,199,29.09
2015,2,20,13,0.4,52,82,NA,NA,162,37.1
2015,2,20,14,0.3,22,51,NA,NA,85,63.37
2015,2,20,15,0.3,18,42,NA,NA,70,73.75
2015,2,20,16,0.3,15,37,NA,NA,60,77.27
2015,2,20,17,0.3,13,39,NA,NA,59,73.45
2015,2,20,18,0.3,17,45,NA,NA,71,70.61
2015,2,20,19,0.3,19,60,NA,NA,89,55.15
2015,2,20,20,0.4,43,91,NA,NA,157,28.92
2015,2,20,21,0.4,20,77,NA,NA,108,33.9
2015,2,20,22,0.4,32,82,NA,NA,131,27.06
2015,2,20,23,0.4,23,63,NA,NA,99,38.02
2015,2,20,24,0.3,19,51,NA,NA,80,45.33
2015,2,21,1,0.3,8,34,NA,NA,46,53.49
2015,2,21,2,0.3,7,30,NA,NA,41,58.65
2015,2,21,3,0.2,3,15,NA,NA,20,71.56
2015,2,21,4,0.2,6,30,NA,NA,40,50.66
2015,2,21,5,0.2,3,17,NA,NA,21,68.22
2015,2,21,6,0.2,3,15,NA,NA,21,67.15
2015,2,21,7,0.2,7,24,NA,NA,35,58.03
2015,2,21,8,0.3,13,35,NA,NA,56,46.68
2015,2,21,9,0.3,15,36,NA,NA,59,42.17
2015,2,21,10,0.5,52,63,NA,NA,142,26.27
2015,2,21,11,0.6,85,79,NA,NA,209,18.57
2015,2,21,12,0.4,44,51,NA,NA,118,36.58
2015,2,21,13,0.3,12,22,NA,NA,41,68.67
2015,2,21,14,0.3,19,35,NA,NA,64,63.66
2015,2,21,15,0.3,12,23,NA,NA,42,79.69
2015,2,21,16,0.2,8,17,NA,NA,30,87.17
2015,2,21,17,0.3,11,21,NA,NA,37,83.65
2015,2,21,18,0.3,11,26,NA,NA,42,80.68
2015,2,21,19,0.3,16,35,NA,NA,59,71.92
2015,2,21,20,0.3,22,47,NA,NA,80,60.5
2015,2,21,21,0.3,24,51,NA,NA,88,56.24
2015,2,21,22,0.3,16,43,NA,NA,69,61.9
2015,2,21,23,0.3,23,57,NA,NA,93,48.92
2015,2,21,24,0.3,19,45,NA,NA,73,56.74
2015,2,22,1,0.5,80,99,NA,NA,222,11.57
2015,2,22,2,0.4,55,87,NA,NA,172,15.12
2015,2,22,3,0.4,21,72,NA,NA,105,11.99
2015,2,22,4,0.3,8,33,NA,NA,45,62.17
2015,2,22,5,0.3,17,65,NA,NA,90,23.02
2015,2,22,6,0.3,18,64,NA,NA,91,15.17
2015,2,22,7,0.4,31,69,NA,NA,117,9.44
2015,2,22,8,0.4,77,78,NA,NA,196,7.97
2015,2,22,9,0.5,147,95,NA,NA,321,9.04
2015,2,22,10,0.4,62,70,NA,NA,164,21.49
2015,2,22,11,0.3,30,46,NA,NA,91,43.93
2015,2,22,12,0.3,23,38,NA,NA,74,58.16
2015,2,22,13,0.3,21,35,NA,NA,67,64.02
2015,2,22,14,0.3,12,24,NA,NA,42,78.14
2015,2,22,15,0.2,10,22,NA,NA,37,78.92
2015,2,22,16,0.2,8,18,NA,NA,29,81.51
2015,2,22,17,0.2,10,21,NA,NA,37,74.37
2015,2,22,18,0.3,7,21,NA,NA,32,72.71
2015,2,22,19,0.3,7,26,NA,NA,37,67
2015,2,22,20,0.3,7,33,NA,NA,44,58.57
2015,2,22,21,0.5,13,51,NA,NA,71,39.87
2015,2,22,22,0.3,24,62,NA,NA,99,27.27
2015,2,22,23,0.4,56,81,NA,NA,167,9.96
2015,2,22,24,0.3,50,73,NA,NA,150,13.46
2015,2,23,1,0.2,5,19,NA,NA,26,51.84
2015,2,23,2,0.2,2,15,NA,NA,18,53.54
2015,2,23,3,0.2,2,14,NA,NA,17,58.99
2015,2,23,4,0.2,4,16,NA,NA,21,54.75
2015,2,23,5,0.1,2,9,NA,NA,12,64.66
2015,2,23,6,0.1,2,9,NA,NA,12,64.05
2015,2,23,7,0.2,8,33,NA,NA,45,44.38
2015,2,23,8,0.3,25,58,NA,NA,96,22.46
2015,2,23,9,0.3,33,66,NA,NA,117,20.23
2015,2,23,10,0.3,33,55,NA,NA,107,29.87
2015,2,23,11,0.3,26,39,NA,NA,79,33.05
2015,2,23,12,0.2,20,29,NA,NA,59,42.1
2015,2,23,13,0.2,16,28,NA,NA,52,42.2
2015,2,23,14,0.3,20,26,NA,NA,56,44.02
2015,2,23,15,0.2,13,18,NA,NA,38,54.44
2015,2,23,16,0.2,15,20,NA,NA,42,55.03
2015,2,23,17,0.2,13,21,NA,NA,41,52.02
2015,2,23,18,0.2,13,25,NA,NA,45,49.73
2015,2,23,19,0.2,12,27,NA,NA,46,49.81
2015,2,23,20,0.2,11,29,NA,NA,46,47.27
2015,2,23,21,0.3,13,36,NA,NA,55,58.07
2015,2,23,22,0.2,6,25,NA,NA,35,72.66
2015,2,23,23,0.2,5,16,NA,NA,23,80.5
2015,2,23,24,0.2,4,14,NA,NA,20,80.04
2015,2,24,1,0.2,3,11,NA,NA,15,81.06
2015,2,24,2,0.2,2,7,NA,NA,10,84.28
2015,2,24,3,0.2,2,7,NA,NA,10,80.74
2015,2,24,4,0.2,2,8,NA,NA,11,80.36
2015,2,24,5,0.2,1,5,NA,NA,7,84.55
2015,2,24,6,0.2,2,7,NA,NA,9,83.97
2015,2,24,7,0.2,11,34,NA,NA,50,56.75
2015,2,24,8,0.3,15,55,NA,NA,77,36.7
2015,2,24,9,0.3,20,54,NA,NA,84,40.19
2015,2,24,10,0.3,29,44,NA,NA,89,54.09
2015,2,24,11,0.2,16,25,NA,NA,49,70.56
2015,2,24,12,0.3,15,25,NA,NA,49,73.03
2015,2,24,13,0.2,10,18,NA,NA,34,79.48
2015,2,24,14,0.2,10,18,NA,NA,34,80.04
2015,2,24,15,0.2,9,18,NA,NA,32,81.64
2015,2,24,16,0.2,9,19,NA,NA,33,80.43
2015,2,24,17,0.3,11,26,NA,NA,43,73.17
2015,2,24,18,0.3,13,36,NA,NA,56,64.55
2015,2,24,19,0.3,12,35,NA,NA,53,61.28
2015,2,24,20,0.4,22,54,NA,NA,88,43.09
2015,2,24,21,0.4,15,53,NA,NA,75,41.77
2015,2,24,22,0.3,20,57,NA,NA,87,38.82
2015,2,24,23,0.3,6,27,NA,NA,36,63.93
2015,2,24,24,0.2,8,27,NA,NA,40,60.66
2015,2,25,1,0.2,2,12,NA,NA,16,78.8
2015,2,25,2,0.2,2,11,NA,NA,15,74.95
2015,2,25,3,0.2,2,9,NA,NA,12,76.74
2015,2,25,4,0.2,1,6,NA,NA,8,81.01
2015,2,25,5,0.2,2,9,NA,NA,11,79.86
2015,2,25,6,0.2,3,11,NA,NA,15,79.19
2015,2,25,7,0.2,3,14,NA,NA,19,76.53
2015,2,25,8,0.2,9,37,NA,NA,50,56.01
2015,2,25,9,0.4,23,58,NA,NA,93,36.37
2015,2,25,10,0.3,23,43,NA,NA,78,52.02
2015,2,25,11,0.3,13,26,NA,NA,45,66.48
2015,2,25,12,0.3,13,21,NA,NA,41,71.53
2015,2,25,13,0.3,13,22,NA,NA,42,72.75
2015,2,25,14,0.3,12,22,NA,NA,40,74.36
2015,2,25,15,0.3,12,21,NA,NA,39,75.5
2015,2,25,16,0.3,12,20,NA,NA,39,77.61
2015,2,25,17,0.3,14,27,NA,NA,49,71.96
2015,2,25,18,0.3,14,35,NA,NA,56,64.61
2015,2,25,19,0.2,10,29,NA,NA,44,69.29
2015,2,25,20,0.3,19,52,NA,NA,81,48.38
2015,2,25,21,0.4,40,68,NA,NA,130,33.1
2015,2,25,22,0.3,11,46,NA,NA,63,47.73
2015,2,25,23,0.2,6,29,NA,NA,38,61.31
2015,2,25,24,0.2,6,26,NA,NA,35,61.88
2015,2,26,1,0.3,4,27,NA,NA,33,54.74
2015,2,26,2,0.2,4,27,NA,NA,33,50.82
2015,2,26,3,0.2,5,28,NA,NA,36,48.53
2015,2,26,4,0.2,11,37,NA,NA,55,37.32
2015,2,26,5,0.2,2,18,NA,NA,21,55.82
2015,2,26,6,0.2,4,18,NA,NA,23,58.26
2015,2,26,7,0.2,14,31,NA,NA,53,47.45
2015,2,26,8,0.3,15,42,NA,NA,65,39.58
2015,2,26,9,0.3,25,60,NA,NA,98,25.96
2015,2,26,10,0.4,43,63,NA,NA,128,26.72
2015,2,26,11,0.3,28,44,NA,NA,88,41.06
2015,2,26,12,0.4,50,64,NA,NA,141,28.61
2015,2,26,13,0.3,29,50,NA,NA,94,36.29
2015,2,26,14,0.3,17,38,NA,NA,65,47.03
2015,2,26,15,0.3,25,36,NA,NA,74,46.55
2015,2,26,16,0.3,16,29,NA,NA,53,51.71
2015,2,26,17,0.3,31,37,NA,NA,85,48.76
2015,2,26,18,0.4,76,59,NA,NA,176,33.55
2015,2,26,19,0.5,55,82,NA,NA,166,10.95
2015,2,26,20,0.4,38,79,NA,NA,137,10.92
2015,2,26,21,0.4,24,69,NA,NA,105,18.32
2015,2,26,22,0.2,10,36,NA,NA,52,45.3
2015,2,26,23,0.2,7,25,NA,NA,36,55.26
2015,2,26,24,0.2,7,31,NA,NA,42,43.33
2015,2,27,1,0.2,4,24,NA,NA,30,45.3
2015,2,27,2,0.2,6,19,NA,NA,28,48.53
2015,2,27,3,0.2,2,10,NA,NA,14,54.87
2015,2,27,4,0.2,2,11,NA,NA,15,55.52
2015,2,27,5,0.2,6,11,NA,NA,19,57.73
2015,2,27,6,0.2,2,10,NA,NA,13,58.56
2015,2,27,7,0.2,5,19,NA,NA,26,53.46
2015,2,27,8,0.4,58,63,NA,NA,152,28.94
2015,2,27,9,0.7,159,104,NA,NA,348,9.86
2015,2,27,10,0.6,164,97,NA,NA,348,10.07
2015,2,27,11,0.4,64,72,NA,NA,171,23.68
2015,2,27,12,0.3,30,46,NA,NA,93,57.95
2015,2,27,13,0.3,33,45,NA,NA,95,61.41
2015,2,27,14,0.3,27,40,NA,NA,81,72.77
2015,2,27,15,0.3,25,43,NA,NA,82,73.91
2015,2,27,16,0.3,25,46,NA,NA,85,72.85
2015,2,27,17,0.3,21,44,NA,NA,76,72.7
2015,2,27,18,0.3,28,52,NA,NA,95,67.48
2015,2,27,19,0.4,61,92,NA,NA,186,34.18
2015,2,27,20,0.4,29,81,NA,NA,126,35.64
2015,2,27,21,0.4,21,69,NA,NA,100,44.36
2015,2,27,22,0.5,64,105,NA,NA,203,19.02
2015,2,27,23,0.6,113,119,NA,NA,292,7.91
2015,2,27,24,0.7,132,119,NA,NA,321,7.1
2015,2,28,1,0.3,19,70,NA,NA,99,29.51
2015,2,28,2,0.3,13,56,NA,NA,77,39.42
2015,2,28,3,0.3,14,53,NA,NA,74,40.82
2015,2,28,4,0.3,12,45,NA,NA,64,44.62
2015,2,28,5,0.4,21,62,NA,NA,95,17.86
2015,2,28,6,0.4,43,68,NA,NA,133,7.33
2015,2,28,7,0.4,34,62,NA,NA,114,8.97
2015,2,28,8,0.5,122,86,NA,NA,274,7.18
2015,2,28,9,0.5,137,92,NA,NA,302,9.02
2015,2,28,10,0.5,100,84,NA,NA,238,17.56
2015,2,28,11,0.4,59,66,NA,NA,157,28.13
2015,2,28,12,0.4,60,66,NA,NA,159,32.58
2015,2,28,13,0.3,22,38,NA,NA,72,61.68
2015,2,28,14,0.2,17,29,NA,NA,55,61.49
2015,2,28,15,0.2,9,19,NA,NA,33,69.34
2015,2,28,16,0.2,9,18,NA,NA,32,70.12
2015,2,28,17,0.2,8,18,NA,NA,30,66.37
2015,2,28,18,0.2,8,22,NA,NA,35,62.33
2015,2,28,19,0.3,12,37,NA,NA,56,50.56
2015,2,28,20,0.5,65,80,NA,NA,179,19.25
2015,2,28,21,0.4,33,71,NA,NA,121,19.11
2015,2,28,22,0.5,109,96,NA,NA,264,8.16
2015,2,28,23,0.4,74,78,NA,NA,191,15.42
2015,2,28,24,0.5,116,91,NA,NA,270,9.98
2015,3,1,1,0.4,42,59,NA,NA,123,24.14
2015,3,1,2,0.2,6,25,NA,NA,34,47.86
2015,3,1,3,0.2,4,19,NA,NA,25,53.19
2015,3,1,4,0.2,8,22,NA,NA,35,49.29
2015,3,1,5,0.2,9,26,NA,NA,41,44.85
2015,3,1,6,0.2,5,18,NA,NA,26,51.44
2015,3,1,7,0.2,3,13,NA,NA,17,59.47
2015,3,1,8,0.2,5,20,NA,NA,27,53.11
2015,3,1,9,0.2,6,29,NA,NA,39,47.95
2015,3,1,10,0.2,10,22,NA,NA,37,54.01
2015,3,1,11,0.2,9,15,NA,NA,29,61.26
2015,3,1,12,0.2,9,14,NA,NA,28,64.44
2015,3,1,13,0.2,9,15,NA,NA,28,66.78
2015,3,1,14,0.2,8,13,NA,NA,24,67.59
2015,3,1,15,0.2,10,15,NA,NA,30,66.48
2015,3,1,16,0.2,8,13,NA,NA,24,67.97
2015,3,1,17,0.2,8,13,NA,NA,26,62.5
2015,3,1,18,0.2,11,20,NA,NA,37,55.17
2015,3,1,19,0.2,11,28,NA,NA,45,49.91
2015,3,1,20,0.3,13,45,NA,NA,65,32.27
2015,3,1,21,0.3,21,52,NA,NA,83,25.2
2015,3,1,22,0.3,13,47,NA,NA,66,26.35
2015,3,1,23,0.2,6,30,NA,NA,39,38.08
2015,3,1,24,0.2,9,28,NA,NA,42,39.17
2015,3,2,1,0.2,10,34,NA,NA,49,30.63
2015,3,2,2,0.2,3,16,NA,NA,21,42.05
2015,3,2,3,0.2,3,17,NA,NA,22,40.86
2015,3,2,4,0.2,12,24,NA,NA,42,28.61
2015,3,2,5,0.2,12,32,NA,NA,51,20.74
2015,3,2,6,0.3,29,45,NA,NA,90,10.92
2015,3,2,7,0.4,135,67,NA,NA,274,7.69
2015,3,2,8,0.3,72,55,NA,NA,165,7.62
2015,3,2,9,0.3,56,56,NA,NA,141,9.14
2015,3,2,10,0.3,56,51,NA,NA,137,12.92
2015,3,2,11,0.3,42,44,NA,NA,108,19.35
2015,3,2,12,0.3,33,35,NA,NA,85,29.85
2015,3,2,13,0.2,21,25,NA,NA,56,39.67
2015,3,2,14,0.2,18,21,NA,NA,49,47.22
2015,3,2,15,0.2,17,20,NA,NA,46,53.9
2015,3,2,16,0.2,11,18,NA,NA,35,57.75
2015,3,2,17,0.2,13,21,NA,NA,41,54.58
2015,3,2,18,0.2,12,22,NA,NA,40,53.11
2015,3,2,19,0.2,14,29,NA,NA,50,43.2
2015,3,2,20,0.3,21,50,NA,NA,82,23.07
2015,3,2,21,0.4,23,51,NA,NA,86,19.84
2015,3,2,22,0.3,21,50,NA,NA,82,18.99
2015,3,2,23,0.5,103,76,NA,NA,233,9.21
2015,3,2,24,0.5,91,69,NA,NA,209,7.94
2015,3,3,1,0.4,65,58,NA,NA,158,7.5
2015,3,3,2,0.4,47,50,NA,NA,122,7.61
2015,3,3,3,0.3,47,48,NA,NA,121,7.37
2015,3,3,4,0.3,30,36,NA,NA,82,7.11
2015,3,3,5,0.2,28,33,NA,NA,75,7.14
2015,3,3,6,0.2,34,33,NA,NA,84,7.33
2015,3,3,7,0.3,63,37,NA,NA,134,7
2015,3,3,8,0.5,79,49,NA,NA,169,7.36
2015,3,3,9,0.4,82,59,NA,NA,185,8.83
2015,3,3,10,0.4,76,61,NA,NA,178,10.1
2015,3,3,11,0.5,100,64,NA,NA,216,10.96
2015,3,3,12,0.5,104,65,NA,NA,225,11.41
2015,3,3,13,0.4,85,64,NA,NA,195,14.5
2015,3,3,14,0.3,47,47,NA,NA,118,25.84
2015,3,3,15,0.3,33,42,NA,NA,93,31.91
2015,3,3,16,0.3,21,31,NA,NA,63,43.03
2015,3,3,17,0.2,15,25,NA,NA,48,50.79
2015,3,3,18,0.3,25,40,NA,NA,78,39.86
2015,3,3,19,0.4,17,47,NA,NA,73,34.1
2015,3,3,20,0.5,29,64,NA,NA,108,17.72
2015,3,3,21,0.5,66,78,NA,NA,180,9.22
2015,3,3,22,0.8,128,93,NA,NA,289,7.33
2015,3,3,23,0.6,96,80,NA,NA,227,7.54
2015,3,3,24,0.3,26,56,NA,NA,96,15.94
2015,3,4,1,0.4,27,56,NA,NA,98,7.25
2015,3,4,2,0.4,69,56,NA,NA,162,6.89
2015,3,4,3,0.5,92,52,NA,NA,193,6.94
2015,3,4,4,0.5,103,53,NA,NA,210,6.91
2015,3,4,5,0.3,55,38,NA,NA,123,6.73
2015,3,4,6,0.4,78,42,NA,NA,161,6.91
2015,3,4,7,0.6,187,63,NA,NA,351,6.96
2015,3,4,8,0.5,152,59,NA,NA,292,6.86
2015,3,4,9,0.6,152,67,NA,NA,301,7.6
2015,3,4,10,0.6,154,74,NA,NA,310,9.77
2015,3,4,11,0.6,109,73,NA,NA,240,16.37
2015,3,4,12,0.3,35,43,NA,NA,97,41.78
2015,3,4,13,0.3,31,43,NA,NA,91,52.81
2015,3,4,14,0.3,28,40,NA,NA,82,63.21
2015,3,4,15,0.3,28,44,NA,NA,87,65.54
2015,3,4,16,0.3,21,37,NA,NA,69,72.88
2015,3,4,17,0.3,24,42,NA,NA,78,71.13
2015,3,4,18,0.3,34,57,NA,NA,108,55.37
2015,3,4,19,0.4,29,56,NA,NA,100,52.51
2015,3,4,20,0.4,27,61,NA,NA,102,46.59
2015,3,4,21,0.4,33,66,NA,NA,116,43.44
2015,3,4,22,0.4,27,66,NA,NA,108,41.68
2015,3,4,23,0.3,20,56,NA,NA,86,46.15
2015,3,4,24,0.3,11,36,NA,NA,53,58.44
2015,3,5,1,0.2,7,30,NA,NA,40,62.59
2015,3,5,2,0.2,5,27,NA,NA,34,62.58
2015,3,5,3,0.2,4,22,NA,NA,28,67.74
2015,3,5,4,0.2,5,20,NA,NA,28,69.16
2015,3,5,5,0.2,3,20,NA,NA,25,66.39
2015,3,5,6,0.3,22,44,NA,NA,78,34.87
2015,3,5,7,0.4,52,59,NA,NA,138,22.64
2015,3,5,8,0.6,173,106,NA,NA,371,7.81
2015,3,5,9,0.7,170,101,NA,NA,361,8.82
2015,3,5,10,0.4,82,76,NA,NA,201,20.14
2015,3,5,11,0.3,30,50,NA,NA,95,50.46
2015,3,5,12,0.4,43,61,NA,NA,127,46.61
2015,3,5,13,0.3,31,43,NA,NA,90,60.78
2015,3,5,14,0.3,30,45,NA,NA,91,62.17
2015,3,5,15,0.3,29,43,NA,NA,88,65.84
2015,3,5,16,0.3,30,47,NA,NA,94,65.43
2015,3,5,17,0.3,31,46,NA,NA,93,66.36
2015,3,5,18,0.3,36,56,NA,NA,111,58.63
2015,3,5,19,0.3,43,72,NA,NA,137,44.56
2015,3,5,20,0.5,72,107,NA,NA,217,16.17
2015,3,5,21,0.6,105,117,NA,NA,278,10.18
2015,3,5,22,0.4,61,94,NA,NA,188,16.59
2015,3,5,23,0.3,22,61,NA,NA,95,34.79
2015,3,5,24,0.3,20,51,NA,NA,82,41.59
2015,3,6,1,0.3,10,34,NA,NA,49,56.53
2015,3,6,2,0.2,11,37,NA,NA,54,49.83
2015,3,6,3,0.3,5,31,NA,NA,38,49.71
2015,3,6,4,0.2,6,23,NA,NA,32,61.66
2015,3,6,5,0.2,4,28,NA,NA,33,50.89
2015,3,6,6,0.3,10,37,NA,NA,53,30.19
2015,3,6,7,0.4,43,64,NA,NA,130,11.85
2015,3,6,8,0.7,119,86,NA,NA,268,7.12
2015,3,6,9,0.6,143,89,NA,NA,308,8.86
2015,3,6,10,0.6,145,98,NA,NA,321,15.35
2015,3,6,11,0.4,81,78,NA,NA,203,26.6
2015,3,6,12,0.3,42,55,NA,NA,120,42.97
2015,3,6,13,0.3,41,56,NA,NA,119,46.28
2015,3,6,14,0.3,41,62,NA,NA,125,54.32
2015,3,6,15,0.3,32,51,NA,NA,99,54.57
2015,3,6,16,0.3,31,52,NA,NA,99,56.42
2015,3,6,17,0.3,34,54,NA,NA,106,58.8
2015,3,6,18,0.3,27,51,NA,NA,92,60.08
2015,3,6,19,0.4,92,96,NA,NA,236,30.32
2015,3,6,20,1.2,472,200,NA,NA,924,7.04
2015,3,6,21,1.8,472,215,NA,NA,938,7.03
2015,3,6,22,1.7,538,230,NA,NA,1055,6.72
2015,3,6,23,1,217,136,NA,NA,469,6.27
2015,3,6,24,0.6,108,98,NA,NA,263,6.17
2015,3,7,1,0.5,74,84,NA,NA,197,6.16
2015,3,7,2,0.5,80,85,NA,NA,208,6.2
2015,3,7,3,0.4,50,70,NA,NA,147,6.33
2015,3,7,4,0.4,63,64,NA,NA,161,6.42
2015,3,7,5,0.4,60,64,NA,NA,155,6.39
2015,3,7,6,0.4,77,63,NA,NA,180,6.33
2015,3,7,7,0.4,65,62,NA,NA,162,6.29
2015,3,7,8,0.4,84,65,NA,NA,194,6.6
2015,3,7,9,0.5,96,67,NA,NA,214,8.77
2015,3,7,10,0.7,126,76,NA,NA,269,12.25
2015,3,7,11,0.6,85,73,NA,NA,204,20.69
2015,3,7,12,0.5,65,74,NA,NA,173,32.31
2015,3,7,13,0.4,49,72,NA,NA,147,39.44
2015,3,7,14,0.5,45,74,NA,NA,142,44.82
2015,3,7,15,0.4,40,72,NA,NA,133,47.82
2015,3,7,16,0.3,25,57,NA,NA,96,59.33
2015,3,7,17,0.3,22,52,NA,NA,85,63.14
2015,3,7,18,0.3,18,50,NA,NA,77,62.61
2015,3,7,19,0.4,78,96,NA,NA,216,25.66
2015,3,7,20,1,202,143,NA,NA,452,6.64
2015,3,7,21,1.9,513,231,NA,NA,1018,6.8
