;airbusOpen;airbusVolume;brentOpen;brentVolume;eurodolarOpen;eurodolarVolume;goldOpen;goldVolume
2022-05-03;-0,00171756011387599;0,07153856762747954;-0,018534020795979537;-0,008372490388722767;-0,0025603368196762187;;-0,01492931379215518;0,17381974248927037
2022-05-04;0,01780687863942508;0,18643632713424213;-0,011969880214189682;-0,10643728140656017;0,0018496433356397263;;-0,0009641397044054634;-465,0
2022-05-05;0,021100945428970758;0,36359402621152087;0,03668059685777559;0,19986385810989676;0,00884400692195296;;0,0158144438587243;0,9875
2022-05-06;-0,004793479230964369;-0,05740122849516525;0,009086838707737771;-0,10630909547318217;-0,007850023327819484;;-0,011895262926840766;0,6261682242990654
2022-05-09;-0,028051618726635794;-0,5779382756660688;0,016806735732762663;0,15042297575886826;-0,0007166914750726171;;-0,004339427671638572;0,29605263157894735
2022-05-10;0,013831807074145736;-0,0017798494493063129;-0,0709549608411704;-0,08608709079678814;0,003180667462914778;;-0,014511631511270787;0,8025974025974026
2022-05-11;-0,005828189157638944;0,04974143373018705;-0,03795477606863665;0,17921419518377693;-0,0031169028714665764;;0,0008688436524232963;-0,726457399103139
2022-05-12;-0,018770342068973177;0,07082857386675001;0,05448122669544784;-0,16728927025927431;-0,0019486285098049443;;0,004486997842487463;-4,830065359477124
2022-05-13;0,009861567651772032;-0,6317781532117218;0,0040740966796875;-0,07932135728542915;-0,012804145251006543;;-0,013589067851027398;0,5432835820895522
2022-05-16;0,002270556960252802;-0,032858911588083975;0,030607697244597793;-0,20022998418858703;0,0020240276924674513;;-0,01926836079307456;-8,852941176470589
2022-05-17;0,013440381273190291;-0,05570119274110932;0,02519903080188614;0,10247699320547003;0,003671418651012301;;0,018850361090387752;0,71900826446281
2022-05-18;0,010162587729404317;0,06754117376137556;-0,012401466325167514;-0,09600791817881887;0,01032415355785476;;-0,005454558905819559;0,6109324758842444
2022-05-19;-0,016719883473646304;0,14316929507885237;-0,03284534526673912;0,18702582573377272;-0,007172541092256486;;-0,002264054078448695;-1,2536231884057971
2022-05-20;0,011329877574716946;0,03514196326519388;0,01973091433401065;-0,5404320623303034;0,010043273282010589;;0,015333560734179496;-0,2545454545454545
2022-05-23;0,006458728233821871;-0,022391088548609064;0,010998739464833898;0,17996127783155857;-0,0008674118521323884;;0,0038997308410176866;0,49074074074074076
2022-05-24;-0,03022814065993104;-0,014933246704405857;0,005469325540259526;0,013418652404374194;0,010506372679435834;;0,0033468022520242915;-5,545454545454546
2022-05-25;-0,010566748225212988;-0,38389966859287145;0,004915708985206127;-0,6252231276678308;0,005073919246762043;;-0,0034124412277911965;-inf
2022-05-26;0,008193603447532683;0,2983219099491081;0,004630832620612098;-0,11173425366695428;-0,004670379500126163;;-0,0031514489680899956;1,0
2022-05-27;0,04547108077146251;0,17084652425381708;0,026288956467729264;-1,6437043795620438;0,004317454168144803;;0,004274211007607418;-3,099398491243229
2022-05-30;0,023098778700378433;-1,0108770591426763;;;-0,00013952148130934246;;;
2022-05-31;-0,014419597037875173;0,5371015395548693;;;0,0039061687413554634;;;
2022-06-01;-0,01240876486574667;-0,8675615780698915;-0,024350544749772142;0,9471827717441752;-0,003673751335455254;;-0,010540714816015838;-1,509550215650031
2022-06-02;-0,007352898896360429;0,0767034226356507;-0,006993589714453671;0,02581724465343401;-0,007503108859191337;;0,0078031994275250365;-1,9455535390199636
2022-06-03;0,012524934194914341;-0,2867020053506839;0,020632524922462554;-1,005531374682626;0,00901343227495997;;0,011886887696552913;-9,39622641509434
2022-06-06;-0,006210048449093892;0,25652501508294945;0,02546350537078575;0,3325667251709738;-0,002332939897706737;;-0,01005947841316252;0,6267605633802817
2022-06-07;0,009229068711977715;-0,3063694124514492;-0,01057625436126504;0,1935279187817259;-0,003239298673774124;;-0,006587171552679995;0,8784246575342466
2022-06-08;0,004503693164462249;0,2191860068164917;0,007849268427859324;0,05923408944806686;0,0006735636464161902;;0,004282320145796204;-4,3577981651376145
2022-06-09;-0,02987006957469736;0,18640009128060078;0,023084999793700284;-0,03665270373191165;0,0017759620582340262;;0,0007041475407635567;-0,3710691823899371
2022-06-10;-0,030592778435158643;0,2688857301231004;-0,007727321696572767;0,19311722230757414;-0,009270843682136409;;-0,0018451318739658273;0,8932885906040269
2022-06-13;-0,04495504564031924;-0,1027751400037645;-0,010272002423550572;-0,2318319454958365;-0,012318232600223713;;0,016597340615771682;-10,73228346456693
2022-06-14;-0,015110007651831604;-0,20080102966687718;0,006612224968112245;0,2370225976463793;-0,0071856487554623465;;-0,026739752782534248;0,7630597014925373
2022-06-15;-0,004175190171599228;0,16933257026672316;-0,012396694214876033;-0,2389087656529517;0,002437143505677648;;-0,006008502596744644;-3,962962962962963
2022-06-16;-0,01708952712927268;-0,06516343265154945;-0,01578238087701784;0,08093222080644498;0,0014930512010762373;;0,0028034167341815536;0,20588235294117646
2022-06-17;-0,028440625015491623;0,5464585594158781;0,0018434187871576586;0,08832346548752154;0,008595009823853332;;0,018611426287296246;0,2
2022-06-20;0,010748200801480343;-1,6219716978679346;-0,04868183776421471;0,0;-0,005284041669209038;;;
2022-06-21;0,03163263749103157;-0,08102839986641582;0,0;-0,1669581948574427;0,0027907865293051283;;;
2022-06-22;-0,03879588514081142;0,3012097605721914;0,006720752772256413;0,3093742449867118;0,0011256969819753797;;-0,003170291789081716;-0,8782608695652174
2022-06-23;-0,018790474000448372;-0,21357458513961405;-0,03946650722141358;-0,5184811519765202;0,0029807613100228734;;0,003268864069735767;-11,777777777777779
2022-06-24;-0,010034884008321433;0,08553742875513562;-0,0037337553157725943;-0,6235574417392599;-0,004183384491539406;;-0,008239494644328481;0,8524590163934426
2022-06-27;0,01652006967776489;-0,19434089243836838;0,023563947603168635;-0,19365446142907927;0,004355269890105675;;0,005462988254575253;0,2077922077922078
2022-06-28;0,009457011835897733;0,1288787066309176;0,02917815400786913;-0,6861981117937959;0,0013947889198779391;;-0,0034535955469562523;0,80306905370844
2022-06-29;-0,00954730077230227;-0,4474447629152013;0,017972217387555847;-0,5354348826507133;-0,005449268729772683;;-0,003244735294129494;-1,260115606936416
2022-06-30;-0,027783951017098425;0,4498200241879843;-0,016546002704214018;0,8242833461367404;-0,007366456865933999;;-0,004807732846796966;0,4725609756097561
2022-07-01;0,015093923823694618;-0,06599263842028948;-0,06011330062205425;-0,44722059684025744;0,0029668985505465558;;-0,00785295215034113;-3,25974025974026
2022-07-04;0,04262403575686701;-0,6301736781236819;;;-0,004191083137297018;;;
2022-07-05;-0,025479736800537865;0,4121640648016576;;;-7,301195807902453e-05;;;
2022-07-06;-0,035663060260760694;-0,2654436774538169;-0,07317308279184195;-0,5043719639139487;-0,017110413306123586;;-0,024340439383865247;0,9629843840370156
2022-07-07;0,04107990872190472;-0,17318050560417564;-0,04041617599569286;-0,26198712615492403;-0,006995802565271942;;-0,009912932221037642;0,0749063670411985
2022-07-08;0,0034817665678929187;-0,10454465786282484;0,04335342015417525;-0,10805434255215915;-0,0016298059436106367;;-0,0040849063262566356;-4,051351351351351
2022-07-11;-0,000844792329807699;0,23856161330401335;0,02126268477930819;-0,164999152111243;-0,0003660901118732451;;-0,0032323091405122655;-3,933333333333333
2022-07-12;0,008480841481219236;0,21359721394243447;-0,004989162784040166;0,2249967144171376;-0,011802846896977212;;0,000980250962829441;0,8337028824833703
2022-07-13;0,06197208384900932;-0,034067477183219015;-0,06968085760204536;-0,020976831559173452;-0,0014368406757202799;;-0,014152018229166667;-0,22554347826086957
2022-07-14;-0,01394146137628445;-0,3282082201323071;0,005408121419924709;0,18742504088678902;-4,016138698894635e-05;;0,00017543636763069117;0,7145073700543056
2022-07-15;-0,006010804207127286;0,14206231128018731;-0,0025100401990965603;-0,43711480204742503;-0,0007022476920117125;;-0,0028732404971942224;-0,7877947295423023
2022-07-18;0,04496744258701594;-0,30160877952881365;0,013079664276395158;0,05297521887520404;0,00699789335875503;;0,003971455993301746;-1,731060606060606
2022-07-19;-0,01475724896180977;0,16122065875712177;0,04422765726784573;0,07684931506849316;0,004815994374877209;;5,8458011677629446e-05;0,8432304038004751
2022-07-20;0,03159082917516031;-0,15037000594469385;0,01455907760870641;0,08708157905706783;0,008420464420013278;;-0,0030461445237866926;-11,953846153846154
2022-07-21;-0,017020450833156422;-0,1942129034627107;-0,003371107849660278;0,09809008196104971;-0,004767771615240386;;-0,01191462690334173;0,2896174863387978
2022-07-22;-0,004417970345162681;0,147902945912315;-0,02436451717532224;-0,5124530876833845;0,0037472307476092144;;0,015350521262235352;-2,0
2022-07-25;0,013080542686426245;-0,13884543836502583;-0,007830602663148374;-0,17247816521101406;-0,0020441592628077545;;0,007932803226331789;0,08955223880597014
2022-07-26;-0,0009487521126509764;-0,04735948615579539;0,013071225542406943;0,2590159075190199;0,0024174248590088103;;-0,005238649592549476;-66,0
2022-07-27;-0,0047664441632696225;0,1574548506659421;-0,0002863025352773945;-0,8361756168359942;-0,009417121154758889;;0,000639855506694766;0,9999930970213647
2022-07-28;-0,024414062136202126;0,5027598770643953;0,025211639578849462;-0,6138193529497877;0,007809860005179717;;0,0076199693298612745;-2,8904554731979806
2022-07-29;0,013487490218866596;-0,2493345901907024;0,005182833615655051;0,7209102794574277;-0,0016642212318324855;;0,01237169394063569;-9,68464849354376
2022-08-01;0,005366017203129484;-0,5017119320763118;-0,04024261282994266;0,046513439813011294;0,0015594457229626106;;0,005612576833741538;-3,9432624113475176
2022-08-02;-0,022936718724585355;-0,1732865016083697;-0,03870002746582031;-0,4789422135161606;0,005175624575242366;;0,004627250880224023;0,3460111317254174
